icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
8963a2,UAE68K  ,United Arab Emirates,1728145455.0,1728145455,20.9447,44.2871,9448.8,False,247.54,118.96,0.0,,9608.82,1153,False,0
aa7e16,SWA2581 ,United States,1728145455.0,1728145455,-97.1727,32.6411,5745.48,False,205.29,274.17,13.98,,6065.52,,False,0
a6f801,N5480E  ,United States,1728145348.0,1728145348,-91.3923,43.8677,1181.1,False,26.01,155.46,0.65,,1203.96,,False,0
a98083,N711HR  ,United States,1728145442.0,1728145455,-95.8909,34.1629,3169.92,False,78.62,326.21,-0.65,,3345.18,,False,0
a1ee64,CXK553  ,United States,1728145442.0,1728145446,-91.1752,38.6147,403.86,False,42.4,144.38,0.0,,434.34,,False,0
a45525,N3789Q  ,United States,1728145456.0,1728145456,-84.1959,39.0916,335.28,False,56.79,47.2,4.55,,388.62,,False,0
780b12,CSN653  ,China,1728145456.0,1728145456,3.9429,54.0916,11879.58,False,248.73,207.47,-0.65,,12092.94,6201,False,0
abb90d,SWA2734 ,United States,1728145456.0,1728145456,-87.0055,41.5178,2438.4,False,135.83,269.13,-6.83,,2567.94,1475,False,0
a34878,SKW3914 ,United States,1728145455.0,1728145455,-89.7911,43.9813,10363.2,False,171.23,307.8,-0.33,,10713.72,6637,False,0
a658d8,N508ND  ,United States,1728145428.0,1728145428,-118.4995,34.2148,,True,3.86,90.0,,,,,False,0
a418e0,N363QS  ,United States,1728145455.0,1728145455,-98.5848,29.2434,12192.0,False,209.84,205.87,0.0,,12885.42,,False,0
a1a5e9,N205PP  ,United States,1728145455.0,1728145455,-97.5099,31.2839,2529.84,False,75.14,181.57,0.0,,2667.0,,False,0
a3f8fc,N355SM  ,United States,1728145455.0,1728145455,-111.0775,34.8373,12496.8,False,231.55,91.15,0.0,,13182.6,2451,False,0
a0e880,N158GC  ,United States,1728145267.0,1728145299,-82.1323,28.0204,327.66,False,53.54,267.8,-1.63,,342.9,,False,0
a18b41,SKW3417 ,United States,1728145455.0,1728145455,-122.5247,36.9236,6507.48,False,203.56,139.3,8.45,,6858.0,,False,0
c1e580,MWR 161 ,Canada,1728145455.0,1728145455,-123.202,49.203,,True,3.09,300.94,,,,,False,0
a1db22,MXY502  ,United States,1728145455.0,1728145455,-98.573,33.8941,10355.58,False,216.39,282.91,0.0,,10896.6,4537,False,0
a8bc7b,N662JM  ,United States,1728145440.0,1728145440,-115.5981,33.8693,5128.26,False,192.32,291.0,-9.1,,5440.68,,False,0
a8609f,QXE2014 ,United States,1728145456.0,1728145456,-122.2797,38.8152,7101.84,False,210.62,355.24,5.53,,7459.98,,False,0
a44e1c,DAL2411 ,United States,1728145456.0,1728145456,-82.6213,36.2143,9753.6,False,229.6,237.16,0.0,,10210.8,2755,False,0
a9f67d,CKS919  ,United States,1728145455.0,1728145455,-105.7779,50.3424,10058.4,False,308.33,123.64,0.0,,9997.44,7277,False,0
ac39d8,N887WP  ,United States,1728145453.0,1728145453,-80.5811,33.9386,6316.98,False,204.08,219.07,-6.5,,6659.88,2122,False,0
abb930,SWA973  ,United States,1728145455.0,1728145455,-122.108,41.4838,10972.8,False,245.61,2.4,0.0,,11498.58,,False,0
a08576,N1323X  ,United States,1728145455.0,1728145455,-74.7374,40.4317,1303.02,False,28.11,145.44,5.85,,1371.6,,False,0
a288ff,UAL743  ,United States,1728145455.0,1728145455,-105.0019,34.8284,11582.4,False,219.04,235.53,0.0,,12222.48,5317,False,0
ac8932,PDT5795 ,United States,1728145455.0,1728145455,-76.4068,37.0196,2011.68,False,139.13,235.55,13.98,,2110.74,,False,0
a275cf,N258GC  ,United States,1728145455.0,1728145456,-112.384,35.2973,10965.18,False,220.13,289.24,0.0,,11597.64,,False,0
a1a5d6,AAY219  ,United States,1728145455.0,1728145456,-71.0915,42.3071,1059.18,False,132.27,221.69,11.7,,1104.9,3475,False,0
ab3c15,AAL702  ,United States,1728145455.0,1728145455,-69.738,44.0032,5242.56,False,199.81,38.73,-4.88,,5311.14,3667,False,0
a58873,AAL684  ,United States,1728145449.0,1728145449,-111.999,33.4376,,True,0.0,270.0,,,,2153,False,0
a2bec7,SWA2415 ,United States,1728145192.0,1728145192,-93.4904,29.8183,10614.66,False,262.82,77.11,6.5,,11201.4,,False,0
a44e24,DAL830  ,United States,1728145141.0,1728145141,-111.9918,40.7837,,True,4.37,84.38,,,,,False,0
a0723b,N128JJ  ,United States,1728145194.0,1728145194,-84.7193,35.824,594.36,False,46.24,200.85,0.65,,640.08,,False,0
a70523,SWA4285 ,United States,1728145455.0,1728145456,-121.5101,37.0831,5844.54,False,203.28,138.08,12.68,,6156.96,,False,0
a34862,N310SA  ,United States,1728145455.0,1728145456,-83.8214,33.6141,2057.4,False,85.77,169.63,0.0,,2171.7,,False,0
a3e5de,SJJ350  ,United States,1728145152.0,1728145157,-86.5114,36.8345,655.32,False,89.84,29.5,-0.33,,723.9,,False,0
a0d561,AAL2059 ,United States,1728145455.0,1728145455,-85.9705,35.9963,9144.0,False,235.2,283.79,0.0,,9608.82,3512,False,0
c1e595,TRK154  ,Canada,1728145455.0,1728145455,-123.1972,49.1989,,True,1.29,137.81,,,,,False,0
e06541,ARG1421 ,Argentina,1728145315.0,1728145315,-58.4153,-34.5566,,True,0.9,8.44,,,,2052,False,0
a1f51c,CXK393  ,United States,1728145412.0,1728145432,-88.6289,42.3023,853.44,False,41.87,264.36,-1.63,,876.3,,False,0
a6de16,N54102  ,United States,1728145418.0,1728145418,-121.8198,37.3376,,True,4.63,33.75,,,,,False,0
a01bfa,N106LB  ,United States,1728145454.0,1728145455,-94.6068,35.7664,4724.4,False,98.32,87.9,0.0,,5074.92,,False,0
a898a9,JBU143  ,United States,1728145455.0,1728145456,-81.0195,32.4774,11582.4,False,229.06,181.93,0.0,,12222.48,6662,False,0
a9938d,NKS193  ,United States,1728145456.0,1728145456,-118.2699,36.7083,10363.2,False,217.52,291.65,0.0,,10957.56,7744,False,0
c02715,CFOUU   ,Canada,1728145455.0,1728145456,-80.776,43.4762,1874.52,False,73.7,293.88,0.0,,1927.86,0167,False,0
ac6f44,N900AZ  ,United States,1728145456.0,1728145456,-107.8172,38.3501,8839.2,False,162.48,74.95,0.33,,9281.16,,False,0
4ca7c6,KZR911  ,Ireland,1728144049.0,1728145451,42.217,40.9142,10363.2,False,239.14,273.45,0.33,,10850.88,5135,False,0
ad3faf,N9529G  ,United States,1728145455.0,1728145455,-84.4061,39.4971,3870.96,False,66.78,74.36,3.58,,4091.94,0464,False,0
781e5b,CTJ3853 ,China,1728145433.0,1728145433,119.7364,16.6423,8839.2,False,203.07,151.23,0.0,,9486.9,,False,0
ab19fa,N814U   ,United States,1728145454.0,1728145454,-74.8448,39.9355,259.08,False,34.75,244.57,0.33,,304.8,,False,0
ab19fb,UAL1097 ,United States,1728145455.0,1728145455,-87.7033,41.9584,1859.28,False,139.93,90.21,10.73,,1943.1,,False,0
501da8,CTN438  ,Croatia,1728145455.0,1728145455,13.0073,47.7394,5242.56,False,151.31,329.34,-5.2,,5311.14,1000,False,0
a8bc78,N662JJ  ,United States,1728145455.0,1728145455,-122.3117,40.5339,419.1,False,48.61,309.42,3.9,,449.58,,False,0
47ba78,SAS4657 ,Norway,1728145453.0,1728145453,-0.4471,39.5783,6736.08,False,194.19,196.47,-6.83,,7200.9,0761,False,0
a20272,CXK673  ,United States,1728145452.0,1728145455,-86.6338,36.3636,1135.38,False,52.29,113.79,0.33,,1211.58,,False,0
4a4d79,HYS5679 ,Romania,1728145455.0,1728145455,24.7328,43.9168,10668.0,False,201.43,156.84,0.0,,10995.66,5544,False,0
738443,AIZ211  ,Israel,1728144055.0,1728145453,35.9993,31.7171,10980.42,False,0.0,0.0,7.15,,6423.66,4145,False,0
780b44,,China,1728145454.0,1728145454,89.5643,54.4924,10668.0,False,265.97,124.12,-0.33,,10683.24,,False,0
a4555e,N379BL  ,United States,1728145429.0,1728145430,-78.4125,35.5259,182.88,False,46.56,135.0,-2.6,,213.36,1200,False,0
ae0608,SKIER02 ,United States,1728145456.0,1728145456,-77.3697,43.1611,5212.08,False,123.98,95.24,-0.65,,5433.06,1304,False,0
738444,AIZ275  ,Israel,1728145455.0,1728145455,7.1178,40.9227,10972.8,False,205.96,274.73,0.33,,11376.66,3740,False,0
a74c98,N57FL   ,United States,1728145456.0,1728145456,-111.9242,33.3724,12009.12,False,139.16,327.84,5.2,,12717.78,,False,0
ab4f5d,JBU791  ,United States,1728145455.0,1728145455,-82.0721,31.6509,10972.8,False,226.94,192.3,-0.33,,11620.5,1462,False,0
a810ba,FFT3382 ,United States,1728145455.0,1728145455,-120.8422,35.3845,10050.78,False,241.13,125.62,0.0,,10622.28,,False,0
ad3fbd,CXK472  ,United States,1728145252.0,1728145299,-121.8539,37.7035,396.24,False,49.65,95.95,0.33,,411.48,,False,0
a98c7a,PAC964  ,United States,1728145455.0,1728145455,-107.5252,36.8574,11277.6,False,267.29,76.87,0.33,,11871.96,7411,False,0
a98c7c,SCA14   ,United States,1728145455.0,1728145455,-111.872,33.6286,662.94,False,45.26,328.48,-1.95,,678.18,,False,0
0d09c2,VIV1393 ,Mexico,1728145443.0,1728145450,-99.9739,18.5972,9189.72,False,193.87,292.96,-2.93,,9845.04,,False,0
aa1076,N748CB  ,United States,1728145455.0,1728145455,-75.8495,40.3118,365.76,False,54.53,238.11,0.0,,403.86,,False,0
424660,VPBTW   ,United Kingdom,1728145455.0,1728145455,-73.1541,43.1859,8031.48,False,238.88,227.62,-12.35,,8183.88,2507,False,0
3c0c99,TUI30E  ,Germany,1728145446.0,1728145455,18.591,40.7447,11033.76,False,229.95,335.27,7.8,,11262.36,6634,False,0
abb94f,SWA1596 ,United States,1728145455.0,1728145456,-92.0881,37.9842,10233.66,False,230.76,243.09,7.48,,10706.1,4771,False,0
a99376,,United States,1728145444.0,1728145454,-74.9437,39.6842,1173.48,False,61.07,113.33,5.53,,1226.82,,False,0
4b8750,PGT41KQ ,Turkey,1728145456.0,1728145456,26.0691,42.2752,11277.6,False,219.13,137.09,0.0,,11658.6,1166,False,0
781e83,CSN348  ,China,1728145456.0,1728145456,83.0283,56.7316,11277.6,False,269.93,117.83,0.0,,11269.98,,False,0
4a04e2,AEE4261 ,Romania,1728145305.0,1728145305,9.5232,47.6733,,True,0.0,194.06,,,,,False,0
c0757a,SYB088  ,Canada,1728145455.0,1728145455,-80.1054,43.2769,6431.28,False,177.91,241.88,10.4,,6667.5,0573,False,0
aae6cd,AAL2060 ,United States,1728145455.0,1728145456,-80.5004,28.863,10972.8,False,243.6,164.82,0.0,,11673.84,4714,False,0
a810c8,N619GE  ,United States,1728145324.0,1728145372,-116.7131,32.7483,,True,18.2,132.71,-2.93,,,1242,False,0
c0757c,CGSMT   ,Canada,1728145455.0,1728145455,-73.3033,45.3018,274.32,False,54.53,89.46,0.0,,312.42,,False,0
a32e8c,DAL536  ,United States,1728145452.0,1728145454,-71.0212,42.3634,,True,0.06,16.88,,,,2237,False,0
a2b2d1,N273ND  ,United States,1728145442.0,1728145445,-86.8895,40.5582,685.8,False,36.76,186.43,-1.95,,739.14,,False,0
a4421e,N3736D  ,United States,1728145147.0,1728145147,-66.0178,18.4584,91.44,False,70.48,90.42,-1.95,,30.48,,False,0
491477,MOD173  ,Portugal,1728145455.0,1728145455,-8.4633,40.148,243.84,False,33.99,140.53,3.25,,297.18,7000,False,0
a4421d,DAL2508 ,United States,1728145456.0,1728145456,-118.4656,33.8451,8229.6,False,167.22,175.41,0.33,,8702.04,1665,False,0
ac763e,AAL2848 ,United States,1728145455.0,1728145455,-96.6727,31.7439,11582.4,False,226.22,238.77,-0.33,,12214.86,0753,False,0
ad8f3e,ERU973  ,United States,1728145455.0,1728145455,-81.155,29.4261,548.64,False,50.35,277.63,0.65,,571.5,,False,0
ab3c3c,N823CK  ,United States,1728145453.0,1728145453,-82.8866,34.6004,678.18,False,59.43,191.99,-1.95,,731.52,,False,0
ab4f6c,JRE828  ,United States,1728145456.0,1728145456,-73.6011,41.2721,13083.54,False,180.05,231.26,2.93,,13335.0,1327,False,0
740737,RJA130  ,Jordan,1728145454.0,1728145456,22.137,41.5684,10058.4,False,211.75,124.31,0.0,,10340.34,7702,False,0
ac13b3,SWA429  ,United States,1728145455.0,1728145455,-98.0269,30.9478,11582.4,False,223.62,279.27,0.0,,12230.1,,False,0
a9932f,EJM941  ,United States,1728145456.0,1728145456,-89.9782,42.0332,5760.72,False,238.26,77.4,-12.03,,6012.18,2453,False,0
490d82,NJE317K ,Portugal,1728145455.0,1728145455,-3.0604,40.8961,7909.56,False,228.87,58.42,7.15,,8343.9,4620,False,0
781245,KNA8271 ,China,1728145454.0,1728145455,113.8533,22.5295,594.36,False,82.6,332.96,-4.23,,647.7,,False,0
740739,RJA146  ,Jordan,1728145456.0,1728145456,25.6832,43.0987,11277.6,False,214.12,143.6,0.33,,11620.5,1167,False,0
ad3fce,N953AB  ,United States,1728145456.0,1728145456,-70.267,41.6314,861.06,False,70.66,28.24,0.0,,891.54,,False,0
0d09d0,AMX020  ,Mexico,1728145455.0,1728145455,-80.0003,27.4108,11582.4,False,243.46,246.2,-0.33,,12321.54,7217,False,0
abb972,SWA147  ,United States,1728145455.0,1728145455,-95.8379,38.224,10363.2,False,226.15,267.0,0.0,,10835.64,1113,False,0
740735,RJA126  ,Jordan,1728145455.0,1728145456,25.0329,39.744,10668.0,False,222.9,129.57,0.0,,11064.24,6435,False,0
4601fc,FIN5C   ,Finland,1728145456.0,1728145456,24.9096,60.3153,236.22,False,60.42,227.07,8.78,,281.94,,False,0
a1e23a,ENY4139 ,United States,1728145455.0,1728145455,-95.8762,33.0449,7589.52,False,224.05,69.15,7.8,,8001.0,,False,0
a32e86,DAL2655 ,United States,1728145455.0,1728145455,-80.0002,44.058,10668.0,False,250.29,104.04,0.0,,10972.8,3004,False,0
780b69,CSC3887 ,China,1728145456.0,1728145456,43.4741,55.8603,10972.8,False,201.18,271.03,0.0,,11087.1,,False,0
3d2044,DEKLW   ,Germany,1728145455.0,1728145455,8.2459,54.1533,1638.3,False,58.79,94.01,-0.33,,,,False,0
acd964,AAL801  ,United States,1728145455.0,1728145455,-78.3967,37.7582,10972.8,False,220.8,216.95,0.0,,11422.38,1147,False,0
acd961,NKS1843 ,United States,1728145456.0,1728145456,-82.2992,27.0437,11277.6,False,247.37,135.51,-0.33,,12016.74,0136,False,0
781e95,CAO3121 ,China,1728142979.0,1728145446,44.7096,56.1252,10363.2,False,219.72,248.0,0.0,,10462.26,,False,0
501dd1,CTN4324 ,Croatia,1728145454.0,1728145455,15.7421,47.4074,7315.2,False,162.8,356.92,0.0,,7368.54,1000,False,0
ab3c58,DAL2916 ,United States,1728145456.0,1728145456,-93.5934,45.0333,1905.0,False,111.83,115.62,-3.9,,1912.62,6002,False,0
ad3fd6,ASA1340 ,United States,1728145438.0,1728145454,-112.3167,30.8389,10668.0,False,245.06,122.22,0.0,,11323.32,1004,False,0
ac26cf,RPA5749 ,United States,1728145455.0,1728145455,-77.0209,38.6909,685.8,False,85.34,351.33,0.33,,746.76,2705,False,0
ab3c4b,N823D   ,United States,1728145455.0,1728145455,-89.7198,37.9808,2065.02,False,56.24,171.05,0.0,,2186.94,,False,0
a62090,N494SM  ,United States,1728145455.0,1728145456,-97.5621,33.0686,1623.06,False,62.76,270.47,0.0,,1714.5,,False,0
a0727e,N128MA  ,United States,1728145455.0,1728145455,-71.4942,43.4443,1005.84,False,62.56,191.86,-0.33,,1043.94,,False,0
a56e0d,SWA3253 ,United States,1728145455.0,1728145455,-90.7978,30.3543,11887.2,False,271.11,79.39,0.33,,12580.62,,False,0
a8c32a,AAL1232 ,United States,1728145455.0,1728145455,-91.5055,35.0704,10363.2,False,232.78,246.83,0.0,,10881.36,6570,False,0
a8cf7f,N667P   ,United States,1728145455.0,1728145455,-90.2839,29.9044,13716.0,False,269.08,71.84,0.33,,14417.04,,False,0
4ca7b6,RYR183K ,Ireland,1728145455.0,1728145455,-0.7512,39.0992,11277.6,False,229.02,208.29,0.0,,11864.34,7146,False,0
a44212,UAL398  ,United States,1728145456.0,1728145456,-83.958,42.1798,10058.4,False,237.11,81.64,0.0,,10431.78,3522,False,0
4ca7b3,RYR8WR  ,Ireland,1728145456.0,1728145456,19.623,41.3352,11277.6,False,245.56,129.56,-0.33,,11544.3,0107,False,0
a32e78,304CZ   ,United States,1728145455.0,1728145455,-71.8639,42.4897,1379.22,False,32.2,257.07,0.0,,1463.04,,False,0
4ca7b4,RYR15SF ,Ireland,1728145455.0,1728145455,-3.2149,48.7189,10668.0,False,208.02,187.39,-0.33,,10965.18,2257,False,0
740741,RJA167  ,Jordan,1728145409.0,1728145446,28.8465,41.6113,1249.68,False,114.6,279.04,0.0,,1333.5,5602,False,0
a9f64b,ENY3963 ,United States,1728145455.0,1728145456,-85.0607,39.6544,8534.4,False,215.81,330.75,0.0,,8930.64,7116,False,0
740742,RJA104  ,Jordan,1728145438.0,1728145438,17.0868,40.6244,10683.24,False,251.46,131.52,-0.33,,10911.84,0464,False,0
a9f655,GLG8373 ,United States,1728145456.0,1728145456,-74.2011,5.2725,6187.44,False,180.1,251.0,-11.38,,6614.16,,False,0
a49bb5,N3962D  ,United States,1728145455.0,1728145455,-73.1732,44.9196,3352.8,False,54.85,156.8,1.95,,3413.76,,False,0
501dc4,CTN6CH  ,Croatia,1728145455.0,1728145455,14.6067,46.5356,7315.2,False,169.67,300.22,0.33,,7376.16,1000,False,0
a44e59,FFT3986 ,United States,1728145456.0,1728145456,-91.2552,34.5698,11277.6,False,258.31,66.65,0.0,,11849.1,0567,False,0
a5d814,HAL107  ,United States,1728145452.0,1728145453,-157.5223,20.8715,4419.6,False,203.41,289.81,-5.2,,4671.06,,False,0
a32e6e,CAP1904 ,United States,1728145456.0,1728145456,-71.4675,42.62,1501.14,False,52.08,69.78,-0.65,,1539.24,,False,0
4841d6,TRA64J  ,Kingdom of the Netherlands,1728145454.0,1728145455,-3.5932,38.787,11887.2,False,226.59,214.27,0.33,,12458.7,2130,False,0
a2fb32,SWA1920 ,United States,1728145456.0,1728145456,-111.4864,32.5529,8183.88,False,239.84,133.17,9.1,,8671.56,,False,0
4841d5,TRA8Y   ,Kingdom of the Netherlands,1728145456.0,1728145456,4.5508,51.9963,876.3,False,126.72,60.31,16.91,,929.64,1000,False,0
a32231,N30035  ,United States,1728145455.0,1728145455,-85.8827,30.6151,4579.62,False,79.91,124.51,-1.3,,4838.7,2235,False,0
abb5ae,N8536G  ,United States,1728145455.0,1728145455,-86.7394,39.104,1280.16,False,48.55,350.24,0.0,,1386.84,,False,0
ac252a,SWA4255 ,United States,1728145455.0,1728145456,-84.3568,33.865,3215.64,False,161.23,322.91,8.13,,3375.66,,False,0
a71429,REH46   ,United States,,1728145456,,,,False,54.21,184.9,0.0,,,,False,0
ad3e36,AAL2045 ,United States,1728145455.0,1728145455,-106.1326,36.1774,10363.2,False,219.19,289.75,-0.33,,10927.08,3306,False,0
c01cae,WJA651  ,Canada,1728145455.0,1728145455,-107.0947,51.3427,10980.42,False,200.37,276.49,-0.33,,10980.42,,False,0
49d5a0,OKPOA   ,Czech Republic,1728145166.0,1728145391,10.6656,44.911,464.82,False,55.98,287.1,0.0,,502.92,,False,0
a33d97,FFT4672 ,United States,1728145455.0,1728145455,-98.0781,38.7576,11285.22,False,249.69,64.75,0.33,,11788.14,,False,0
a75aa1,N573M   ,United States,1728145454.0,1728145455,-78.4062,25.3475,8503.92,False,203.19,288.76,-6.83,,9037.32,4512,False,0
a4b446,N402CE  ,United States,1728145455.0,1728145455,-90.8503,38.651,1165.86,False,65.16,264.11,3.58,,1257.3,,False,0
3965a7,AFR292  ,France,1728145243.0,1728145315,48.1796,41.2187,9448.8,False,232.76,53.99,0.0,,9829.8,5207,False,0
a5d421,ERU475  ,United States,1728145375.0,1728145375,-81.0774,29.1728,7.62,False,31.3,64.7,-3.58,,22.86,,False,0
c049fd,WJA1227 ,Canada,1728145455.0,1728145455,-81.1097,33.0465,10668.0,False,245.1,9.42,0.0,,11239.5,,False,0
ab1890,DAL787  ,United States,1728145449.0,1728145455,-103.2662,43.685,10363.2,False,205.96,297.85,0.0,,10713.72,3140,False,0
aad217,N797AS  ,United States,1728145195.0,1728145195,-121.9363,37.3634,,True,0.06,230.62,,,,,False,0
abb5bf,SWA245  ,United States,1728145456.0,1728145456,-114.7083,36.1958,5128.26,False,210.41,90.0,11.38,,5433.06,2407,False,0
c02fe2,CFSDL   ,Canada,1728145455.0,1728145456,-123.1569,44.8663,13716.0,False,223.91,175.65,0.0,,14211.3,2650,False,0
c07f3d,WEN3195 ,Canada,1728145455.0,1728145455,-114.4798,51.3016,4693.92,False,116.46,291.24,7.8,,4732.02,,False,0
a38ae6,N32711  ,United States,1728145444.0,1728145455,-85.3415,42.1229,1158.24,False,28.92,84.9,0.0,,1226.82,,False,0
a6ed0d,N5451U  ,United States,1728145455.0,1728145455,-81.5543,28.661,304.8,False,76.97,126.03,0.65,,320.04,,False,0
abfe52,N872FS  ,United States,1728145421.0,1728145426,-105.0083,40.4427,1463.04,False,28.31,340.91,0.0,,1516.38,1200,False,0
a9672c,ASA428  ,United States,1728145454.0,1728145454,-122.308,47.438,53.34,False,94.16,180.94,11.38,,,,False,0
a5e75b,N48MH   ,United States,1728145455.0,1728145455,-71.5135,43.1353,1249.68,False,62.42,175.75,7.15,,1303.02,,False,0
683297,VSV485  ,Kazakhstan,1728145454.0,1728145454,30.5721,40.8749,8938.26,False,216.82,277.36,-11.7,,9364.98,,False,0
3462c9,AEA26QC ,Spain,1728145455.0,1728145455,0.9274,47.3962,7437.12,False,216.34,25.04,-9.1,,7703.82,1000,False,0
3965b0,AFR245  ,France,1728145455.0,1728145455,1.8883,49.0861,1889.76,False,126.38,128.22,-8.45,,1943.1,6310,False,0
a0a900,UAL2403 ,United States,1728145455.0,1728145455,-79.8089,40.1579,10972.8,False,210.47,271.4,0.0,,11353.8,0770,False,0
a3a79b,N3344M  ,United States,1728145455.0,1728145455,-96.5897,32.161,861.06,False,71.87,319.35,0.65,,906.78,,False,0
3965b3,AFR718  ,France,1728145455.0,1728145455,-2.058,42.2008,10668.0,False,244.57,206.08,0.0,,11178.54,7676,False,0
ad4528,SKW5548 ,United States,1728145455.0,1728145456,-104.3823,39.5704,3901.44,False,151.39,350.22,0.0,,4099.56,,False,0
ac7edc,N904JM  ,United States,1728145449.0,1728145450,-81.533,30.5739,1036.32,False,92.81,183.81,-5.53,,1074.42,1311,False,0
abb5c3,SKW5739 ,United States,1728145456.0,1728145456,-92.9394,40.0313,10668.0,False,242.37,68.72,-0.33,,11117.58,2176,False,0
aa7b33,SWA1949 ,United States,1728145455.0,1728145455,-115.0361,35.8692,4419.6,False,188.66,86.4,14.96,,4671.06,2031,False,0
a0a903,UAL601  ,United States,1728145456.0,1728145456,-80.8603,28.9365,10972.8,False,255.32,160.21,0.33,,11635.74,2676,False,0
a82d14,FFT2982 ,United States,1728145455.0,1728145455,-80.997,28.4394,3230.88,False,162.2,116.97,4.23,,3398.52,1623,False,0
3475da,VLG294N ,Spain,1728145454.0,1728145455,-4.1819,39.2301,10668.0,False,216.44,225.1,-0.33,,11254.74,0472,False,0
a0d153,N15177  ,United States,1728145455.0,1728145456,-77.5897,43.1254,373.38,False,47.89,267.54,-0.98,,441.96,,False,0
ac121a,UAL205  ,United States,1728145383.0,1728145383,-122.3808,37.6067,,True,1.8,25.31,,,,,False,0
ada852,N9796V  ,United States,1728145455.0,1728145455,-81.8526,36.4204,2186.94,False,36.54,57.65,1.95,,2316.48,,False,0
a774d3,N58NZ   ,United States,1728145452.0,1728145452,-80.1611,35.2157,2674.62,False,90.03,90.65,0.0,,2804.16,2041,False,0
a57d7d,KFS95   ,United States,1728145455.0,1728145455,-96.6795,43.8276,12192.0,False,196.74,274.95,-0.33,,12557.76,5746,False,0
a2c1b6,ENY3377 ,United States,1728145455.0,1728145455,-81.1692,32.8491,10363.2,False,198.59,179.26,0.0,,10942.32,2224,True,0
4ca6c4,EIN40R  ,Ireland,1728145455.0,1728145455,2.1379,48.7705,11269.98,False,256.11,146.47,0.0,,11590.02,2277,False,0
5084d2,UTN2225 ,Ukraine,1728145437.0,1728145451,32.335,28.8788,10393.68,False,238.26,150.22,-7.48,,11239.5,3333,False,0
a56a56,SWA4276 ,United States,1728145455.0,1728145456,-114.0831,32.7749,12496.8,False,240.79,89.14,0.0,,13197.84,2416,False,0
aa2bc2,UAL1857 ,United States,1728145455.0,1728145455,-87.6117,41.0101,6873.24,False,222.23,162.07,9.1,,7193.28,,False,0
a26af5,N255KC  ,United States,1728145455.0,1728145455,-77.3414,40.7266,1897.38,False,83.93,272.46,-0.33,,1973.58,,False,0
c023c5,ACA189  ,Canada,1728145455.0,1728145456,-83.1658,44.3218,10972.8,False,231.82,294.52,-0.33,,11330.94,0501,False,0
a271cc,N257DB  ,United States,1728145455.0,1728145455,-83.3588,40.185,937.26,False,67.64,235.22,0.0,,1013.46,,False,0
ad9edc,NKS1090 ,United States,1728145269.0,1728145269,-69.1944,19.241,5021.58,False,203.13,98.01,-1.63,,5280.66,,False,0
aaf87f,DAL640  ,United States,1728145455.0,1728145455,-101.1385,37.1691,10668.0,False,253.84,101.22,0.0,,11178.54,,False,0
a4a130,N398H   ,United States,1728145455.0,1728145455,-80.6993,28.3459,45.72,False,31.73,109.9,-2.6,,38.1,1200,False,0
a76df8,AAL461  ,United States,1728145456.0,1728145456,-84.7585,33.6374,7315.2,False,232.11,271.65,0.0,,7719.06,7546,False,0
a1fd7b,N22708  ,United States,1728145454.0,1728145455,-96.721,33.3092,,False,42.2,358.6,0.33,,883.92,,False,0
a21142,EDV5378 ,United States,1728145455.0,1728145455,-90.3128,31.1835,4983.48,False,196.39,228.29,-7.48,,5250.18,7204,False,0
ac85ce,DAL1002 ,United States,1728145454.0,1728145455,-89.5228,34.8989,10149.84,False,225.54,287.11,5.2,,10652.76,,False,0
ad9edf,AAL1805 ,United States,1728145455.0,1728145455,-90.5256,39.8719,11887.2,False,245.65,48.57,0.0,,12367.26,0516,False,0
3a330d,FOMYN   ,France,1728145455.0,1728145456,-3.8319,40.7826,7315.2,False,140.16,24.97,0.0,,7696.2,6453,False,0
00b031,,South Africa,1728145453.0,1728145455,25.9343,-27.943,10972.8,False,210.62,225.1,-0.33,,11468.1,,False,0
00b032,LNK786F ,South Africa,1728145455.0,1728145455,25.7019,-33.9394,815.34,False,136.76,52.18,11.7,,838.2,,False,0
4ca6aa,RYR27NH ,Ireland,1728145455.0,1728145455,-3.576,40.7603,1973.58,False,104.43,179.72,-4.55,,2110.74,2034,False,0
a271e4,N257EA  ,United States,1728145455.0,1728145455,-111.9945,32.772,2583.18,False,47.16,116.57,0.0,,2766.06,,False,0
a9eb8f,N7383L  ,United States,1728145455.0,1728145455,-104.5348,39.8069,1943.1,False,55.07,91.61,1.3,,2004.06,,False,0
a69d67,VOI3181 ,United States,1728145454.0,1728145454,-111.0603,29.0873,,True,6.43,247.5,,,,,False,0
401709,GAVMD   ,United Kingdom,1728145455.0,1728145455,-2.7085,53.6066,518.16,False,35.12,95.04,0.65,,518.16,7000,False,0
a69d80,N525WL  ,United States,1728145455.0,1728145456,-92.6788,44.4951,6271.26,False,168.91,132.78,11.38,,6477.0,,False,0
ab4bf7,DAL149  ,United States,1728145456.0,1728145456,-10.4728,51.2422,10363.2,False,248.57,316.76,0.0,,10447.02,4013,False,0
a654ec,N507LA  ,United States,1728145455.0,1728145455,-111.7426,33.4526,495.3,False,32.62,52.05,-3.9,,502.92,,False,0
